gnis,place_name,state_code,source_url,status
485598,"City of Independence",KS,"https://library.municode.com/ks/independence, http://www.independenceks.gov/",scraped
2412026,"City of Taft",CA,"https://codelibrary.amlegal.com/codes/taftca/latest/overview, http://www.cityoftaft.org",not_scraped
2412018,"City of Sutherlin",OR,"https://www.codepublishing.com/OR/Sutherlin/, http://www.ci.sutherlin.or.us",not_scraped
2409485,"City of Clinton",OK,"https://codelibrary.amlegal.com/codes/clintonok/latest/overview, http://www.clintonokla.org/",not_scraped
2410183,"City of Kennedale",TX,"https://library.municode.com/tx/kennedale, http://www.cityofkennedale.com",scraped
2393723,"City of Cameron",MO,"https://library.municode.com/mo/cameron, http://www.cameron-mo.com/",incomplete_scrape
2411769,"City of Sallisaw",OK,"https://library.municode.com/ok/sallisaw, http://www.sallisawok.org/",incomplete_scrape
1583068,"City of Delavan",WI,"https://ecode360.com/DE4238, http://www.ci.delavan.wi.us/",not_scraped
2396056,"City of Olivette",MO,"https://ecode360.com/OL3384, http://www.olivettemo.com",not_scraped
2405801,"City of York",SC,"https://library.municode.com/sc/york, http://www.yorkcitysc.com:80/",incomplete_scrape
2411406,"City of Perryton",TX,http://www.ci.perryton.tx.us/,not_scraped
1462035,"City of Barre",VT,http://www.ci.barre.vt.us/,not_scraped
2412916,"Town of Los Altos Hills",CA,"https://ecode360.com/LO4964, http://www.losaltoshills.ca.gov",not_scraped
1626723,"City of Menominee",MI,"https://library.municode.com/mi/menominee, https://menominee.us/",incomplete_scrape
2410450,"City of Ephrata",WA,"https://www.codepublishing.com/WA/Ephrata/, http://www.ephrata.org/",not_scraped
2410530,"City of Fort Stockton",TX,"https://library.municode.com/tx/fort_stockton, http://cityoffortstockton.com",incomplete_scrape
2403104,"City of Arab",AL,"https://library.municode.com/al/arab, http://www.arabcity.org/",scraped
2404881,"City of Lancaster",SC,"https://library.municode.com/sc/lancaster, http://www.lancastercitysc.com",not_scraped
2396086,"City of Orrville",OH,"https://codelibrary.amlegal.com/codes/orrville/latest/overview, http://www.orrville.com/",not_scraped
2410286,"City of Dalhart",TX,"https://library.municode.com/tx/dalhart, https://www.dalharttx.gov/",incomplete_scrape
2403518,"City of Dunn",NC,"https://library.municode.com/nc/dunn, http://www.dunn-nc.org/",scraped
2404290,"City of Monticello",AR,"https://library.municode.com/ar/monticello, https://www.monticelloarkansas.us/",incomplete_scrape
2403835,"City of Beebe",AR,http://www.beebeark.org,not_scraped
2403542,"City of Edgewood",KY,"https://codelibrary.amlegal.com/codes/edgewood/latest/overview, http://www.edgewoodky.com",not_scraped
885324,"City of Northfield",NJ,"https://ecode360.com/NO0505, https://www.cityofnorthfield.org/",not_scraped
2412284,"City of Winnemucca",NV,"https://library.municode.com/nv/winnemucca, https://www.winnemuccacity.org",incomplete_scrape
2397196,"City of Warrenton",MO,"https://ecode360.com/WA3466, http://www.warrenton-mo.org",not_scraped
2397153,"City of Virginia",MN,"https://codelibrary.amlegal.com/codes/virginia/latest/overview, http://www.virginiamn.us/",not_scraped
2404118,"City of Conover",NC,"https://library.municode.com/nc/conover, http://www.conovernc.gov",incomplete_scrape
2404796,"City of Jefferson City",TN,http://www.jeffcitytn.com/,not_scraped
1626289,"City of Flushing",MI,"https://library.municode.com/mi/flushing, http://www.flushingcity.com/",incomplete_scrape
2394680,"City of Elwood",IN,http://www.elwoodcity-in.org/,not_scraped
582465,"City of Ellsworth",ME,http://www.cityofellsworthme.org/,not_scraped
2396505,"City of Saint Marys",OH,http://www.cityofstmarys.net/,not_scraped
2404577,"City of Pulaski",TN,http://www.pulaski-tn.com/,not_scraped
2411372,"City of Park City",UT,"https://library.municode.com/ut/park_city, https://www.parkcity.org/",not_scraped
2403129,"City of Atmore",AL,"https://library.municode.com/al/atmore, http://www.cityofatmore.com/",scraped
1626492,"City of Houghton",MI,http://www.cityofhoughton.com/,not_scraped
2404081,"City of Clinton",NC,"https://library.municode.com/nc/clinton, http://www.cityofclintonnc.com/",incomplete_scrape
1086845,"City of Eaton",OH,"https://codelibrary.amlegal.com/codes/eaton/latest/overview, http://www.eatonoh.org/",not_scraped
2394514,"City of Denison",IA,"https://codelibrary.amlegal.com/codes/denison/latest/overview, http://www.denisonia.com/",not_scraped
2403790,"City of Hampton",GA,"https://library.municode.com/ga/hampton, http://hamptonga.gov",incomplete_scrape
2405443,"City of Senatobia",MS,http://www.cityofsenatobia.com,not_scraped
2411105,"City of Miles City",MT,"https://library.municode.com/mt/miles_city, http://www.milescitychamber.com/",incomplete_scrape
2397165,"City of Waite Park",MN,http://www.ci.waitepark.mn.us/,not_scraped
2395467,"City of Jerseyville",IL,"https://codelibrary.amlegal.com/codes/jerseyvilleil/latest/overview, http://www.jerseyville-il.us/",not_scraped
2390622,"City of Mount Rainier",MD,"https://library.municode.com/md/mount_rainier, http://www.mountrainiermd.org",scraped
2396145,"City of Park City",KS,http://www.parkcityks.com/,not_scraped
2412094,"City of Trinidad",CO,https://www.trinidad.co.gov/,not_scraped
2410279,"City of Cushing",OK,https://www.cityofcushing.com/,not_scraped
2403668,"City of Fruitland Park",FL,"https://library.municode.com/fl/fruitland_park, http://www.fruitlandpark.org",not_scraped
2396081,"City of Orono",MN,"https://library.municode.com/mn/orono, http://www.ci.orono.mn.us/",incomplete_scrape
2405797,"City of Wynne",AR,http://www.wynnearkansas.com,not_scraped
2410787,"City of Hood River",OR,"https://hoodriver.municipal.codes/, http://ci.hood-river.or.us/",not_scraped
2396277,"City of Princeton",IN,"https://library.municode.com/in/princeton, http://princeton-indiana.com/",incomplete_scrape
2411335,"City of Orland",CA,"https://library.municode.com/ca/orland, http://www.cityoforland.com",incomplete_scrape
1582685,"City of Altoona",WI,http://www.ci.altoona.wi.us/,not_scraped
2396141,"City of Paris",IL,"https://codelibrary.amlegal.com/codes/paris/latest/overview, http://www.parisillinois.org/",not_scraped
2410784,"City of Hondo",TX,"https://ecode360.com/HO6346, http://www.cityofhondo.com",not_scraped
1584014,"City of Rhinelander",WI,"https://library.municode.com/wi/rhinelander, http://www.ci.rhinelander.wi.gov",scraped
1626706,"City of Mason",MI,http://www.mason.mi.us,not_scraped
2410987,"City of Rolling Hills Estates",CA,"https://library.municode.com/ca/rolling_hills_estates, https://www.rollinghillsestates.gov",incomplete_scrape
2410832,"City of Liberty",TX,https://www.cityofliberty.org/,not_scraped
1583511,"City of Lake Geneva",WI,"https://ecode360.com/LA3000, http://www.cityoflakegeneva.com",not_scraped
2395847,"City of Maplewood",MO,"https://library.municode.com/mo/maplewood, http://www.cityofmaplewood.com/",incomplete_scrape
2405537,"City of Stuttgart",AR,https://www.stuttgartar.com/,not_scraped
979078,"City of Hornell",NY,http://www.cityofhornell.com/,not_scraped
485545,"City of Bel Aire",KS,http://www.belaireks.gov/,not_scraped
2395352,"City of Minnetrista",MN,"https://library.municode.com/mn/minnetrista, http://www.ci.minnetrista.mn.us",incomplete_scrape
2412258,"City of Whitehouse",TX,"https://ecode360.com/WH6511, http://www.whitehousetx.org/",not_scraped
1086341,"City of Bellevue",OH,"https://codelibrary.amlegal.com/codes/bellevue/latest/overview, http://www.cityofbellevue.com/",not_scraped
2410231,"City of Corning",CA,"https://library.municode.com/ca/corning, https://corning.org",incomplete_scrape
2411975,"City of Stayton",OR,http://www.staytonoregon.gov/,not_scraped
2393411,"City of Brentwood",MO,"https://ecode360.com/BR3250, http://www.brentwoodmo.org",not_scraped
2395892,"City of Sioux Center",IA,http://www.siouxcenter.org/,not_scraped
2394145,"City of Berkeley",MO,"https://ecode360.com/BE2915, http://www.cityofberkeley.us/",not_scraped
2404023,"City of Centerville",GA,"https://library.municode.com/ga/centerville, http://www.centervillega.org/",incomplete_scrape
2410766,"City of Hillsboro",TX,"https://ecode360.com/HI6343, http://www.hillsborotx.org/",not_scraped
2411524,"City of Rawlins",WY,http://www.rawlins-wyoming.com/,not_scraped
2394304,"City of Harrisburg",IL,http://thecityofharrisburgil.com/,not_scraped
2411498,"City of Providence",UT,"https://library.municode.com/ut/providence_city, http://www.providence-city.com/",not_scraped
2411491,"City of Price",UT,"https://codelibrary.amlegal.com/codes/priceut/latest/overview, http://www.pricecityutah.com/",not_scraped
2395179,"City of Nevada",MO,"https://library.municode.com/mo/nevada, http://nevadamo.gov/",incomplete_scrape
1584138,"City of Sheboygan Falls",WI,"https://ecode360.com/SH4190, https://www.cityofsheboyganfalls.com/",not_scraped
979110,"City of Johnstown",NY,"https://ecode360.com/JO0834, http://www.cityofjohnstown-ny.com/",not_scraped
2410935,"City of Richfield",UT,http://www.richfieldcity.com,not_scraped
2419408,"City of Ketchikan",AK,"https://www.codepublishing.com/AK/Ketchikan/, https://www.ktn-ak.us/",not_scraped
2411485,"City of Prairie View",TX,https://ecode360.com/PR6450,not_scraped
2393404,"City of Brazil",IN,"https://codelibrary.amlegal.com/codes/brazil/latest/overview, http://www.brazil.in.gov/",not_scraped
1498424,"City of Franklin",VA,"https://ecode360.com/FR3551, http://www.franklinva.com/",not_scraped
2390630,"City of Oak Hill",WV,https://library.municode.com/wv/oak_hill,not_scraped
2405625,"City of Union",SC,"https://library.municode.com/sc/union, http://www.cityofunion.org/",incomplete_scrape
2404259,"City of Milan",TN,http://www.cityofmilantn.com/,not_scraped
2395211,"City of New Prague",MN,"https://codelibrary.amlegal.com/codes/newprague/latest/overview, http://www.ci.new-prague.mn.us/",not_scraped
2404390,"City of North Bay Village",FL,"https://library.municode.com/fl/north_bay_village, http://www.nbvillage.com",not_scraped
2413561,"Village of Iowa Colony",TX,"https://library.municode.com/tx/iowa_colony, http://www.cityofiowacolony.com",scraped
2411862,"City of Selah",WA,"https://selah.municipal.codes/, http://www.ci.selah.wa.us/",not_scraped
2393923,"City of Alliance",NE,http://www.cityofalliance.net/,not_scraped
2393742,"City of Carl Junction",MO,https://ecode360.com/CA3258,not_scraped
2396487,"City of Saint Francis",MN,http://www.stfrancismn.org/,not_scraped
2411550,"City of Kirby",TX,"https://library.municode.com/tx/kirby, http://www.kirbytx.org/",incomplete_scrape
2395818,"City of Mahtomedi",MN,http://www.ci.mahtomedi.mn.us/,not_scraped
2404652,"City of Roxboro",NC,"https://codelibrary.amlegal.com/codes/roxboro/latest/overview, http://www.cityofroxboro.com/",not_scraped
2410273,"City of Cuero",TX,"https://ecode360.com/CU6287, http://www.cityofcuero.com",not_scraped
2411390,"City of Payette",ID,"https://codelibrary.amlegal.com/codes/payetteid/latest/overview, http://payette.govoffice.com/",not_scraped
2405432,"City of Scott",LA,"https://library.municode.com/la/scott, http://www.cityofscott.org/site.php",scraped
2410879,"City of Los Fresnos",TX,"https://library.municode.com/tx/los_fresnos, http://www.citylf.us/",incomplete_scrape
1215116,"City of Lock Haven",PA,"https://ecode360.com/LO2377, http://lockhavenpa.gov/",not_scraped
2403825,"City of Bay Minette",AL,"https://library.municode.com/al/bay_minette, http://www.cityofbayminette.org/",scraped
1582700,"City of Antigo",WI,"https://library.municode.com/wi/antigo, http://www.antigo-city.org/",incomplete_scrape
2410507,"City of Firebaugh",CA,"https://ecode360.com/FI4072, http://www.ci.firebaugh.ca.us",not_scraped
2404439,"City of Orange Beach",AL,"https://library.municode.com/al/orange_beach, http://www.cityoforangebeach.com",scraped
2390620,"City of Moundsville",WV,"https://codelibrary.amlegal.com/codes/moundsville/latest/overview, http://www.cityofmoundsville.com",not_scraped
1626367,"City of Grand Blanc",MI,https://www.twp.grand-blanc.mi.us/,not_scraped
1086103,"City of Grandview Heights",OH,https://codelibrary.amlegal.com/codes/grandviewhts/latest/overview,not_scraped
2405513,"City of Springfield",FL,"https://library.municode.com/fl/springfield, http://www.springfieldfl.org",incomplete_scrape
1462152,"City of Montpelier",VT,"https://library.municode.com/vt/montpelier, https://www.montpelier-vt.org",incomplete_scrape
2411429,"City of Pismo Beach",CA,"https://codelibrary.amlegal.com/codes/pismobeach/latest/overview, http://www.pismobeach.org",not_scraped
2397392,"City of York",NE,"https://library.municode.com/ne/york, http://cityofyork.net/",scraped
2410672,"City of Guadalupe",CA,"https://ecode360.com/GU4932, http://ci.guadalupe.ca.us",not_scraped
2410851,"City of Livingston",MT,"https://library.municode.com/mt/livingston, https://www.livingstonmontana.org/",scraped
1626474,"City of Hillsdale",MI,"https://library.municode.com/mi/hillsdale, http://www.cityofhillsdale.org",incomplete_scrape
2410377,"City of Duvall",WA,"https://library.municode.com/wa/duvall, http://www.duvallwa.gov/",incomplete_scrape
2397388,"City of Wyoming",MN,https://www.wyomingmn.org,not_scraped
2411868,"City of Sequim",WA,"https://www.codepublishing.com/WA/Sequim/, http://www.sequimwa.gov/",not_scraped
2411837,"City of Scappoose",OR,"https://scappoose.municipal.codes/, https://www.ci.scappoose.or.us/",not_scraped
1036311,"City of Wahpeton",ND,"https://library.municode.com/nd/wahpeton, http://www.wahpeton.com",scraped
2404372,"City of Newport",AR,http://www.newportar.org/,not_scraped
2395890,"City of Silvis",IL,https://library.municode.com/il/silvis,incomplete_scrape
1462268,"City of Winooski",VT,http://www.winooskivt.org/,not_scraped
2395912,"City of South Beloit",IL,"https://library.municode.com/il/south_beloit, http://www.southbeloit.org",incomplete_scrape
1627164,"City of Three Rivers",MI,https://library.municode.com/mi/three_rivers,not_scraped
2404581,"City of Quincy",FL,"https://library.municode.com/fl/quincy, https://www.myquincy.net/",scraped
2394222,"City of Boonville",MO,"https://library.municode.com/mo/boonville, http://www.boonvillemo.org/",incomplete_scrape
2390650,"City of Seaford",DE,http://www.seafordde.com,not_scraped
2404920,"City of Lexington",TN,http://www.lexingtontn.gov/,not_scraped
2410528,"City of Fort Lupton",CO,"https://library.municode.com/co/fort_lupton, http://www.fortlupton.org/",scraped
2395514,"City of Kenton",OH,"https://codelibrary.amlegal.com/codes/kenton/latest/overview, http://www.kentoncity.com/",not_scraped
2409721,"City of Aransas Pass",TX,"https://library.municode.com/tx/aransas_pass, http://www.aransaspasstx.gov",not_scraped
2394530,"City of Dexter",MO,https://ecode360.com/DE3284,not_scraped
2410141,"City of Jersey Village",TX,"https://library.municode.com/tx/jersey_village, http://www.jerseyvillage.info",incomplete_scrape
2412303,"City of Woodland Park",CO,"https://library.municode.com/co/woodland_park, http://www.city-woodlandpark.org/",incomplete_scrape
1582723,"City of Ashland",WI,"https://library.municode.com/wi/ashland, http://www.coawi.org/",not_scraped
2393904,"City of Albertville",MN,"https://codelibrary.amlegal.com/codes/albertville_mn/latest/overview, http://www.ci.albertville.mn.us/",not_scraped
2410152,"City of Joshua",TX,https://ecode360.com/JO6365,not_scraped
2396144,"City of Park City",IL,"https://library.municode.com/il/park_city, http://parkcityil.org/",incomplete_scrape
2410195,"City of Collinsville",OK,"https://library.municode.com/ok/collinsville, http://www.collinsville-ok.com/",incomplete_scrape
2411944,"City of South Weber",UT,"https://codelibrary.amlegal.com/codes/southweberut/latest/overview, http://www.southwebercity.com/",not_scraped
1584039,"City of Ripon",WI,"https://library.municode.com/wi/ripon, https://www.cityofripon.com",scraped
1627031,"City of Saint Joseph",MI,http://www.sjcity.com/,not_scraped
2404128,"City of Corbin",KY,http://www.corbin-ky.gov/,not_scraped
1086559,"City of Campbell",OH,"https://codelibrary.amlegal.com/codes/campbell/latest/overview, http://www.campbellohio.gov/",not_scraped
1215429,"City of Bradford",PA,http://www.bradfordpa.com/,not_scraped
485548,"City of Bonner Springs",KS,http://www.bonnersprings.org/,not_scraped
2396183,"City of Perry",IA,http://www.perryia.org/,not_scraped
2411133,"City of Monahans",TX,"https://ecode360.com/MO6406, https://www.cityofmonahans.org",not_scraped
2411435,"City of Plain City",UT,"https://codelibrary.amlegal.com/codes/plaincityut/latest/overview, http://plaincityutah.org/",not_scraped
2396278,"City of Princeton",IL,"https://codelibrary.amlegal.com/codes/princetonil/latest/overview, http://www.princeton-il.com/",not_scraped
468965,"City of Webster City",IA,"https://library.municode.com/ia/webster_city, http://www.webstercity.com/",scraped
2404548,"City of Ponchatoula",LA,"https://library.municode.com/la/ponchatoula, http://www.ponchatoula.com/",scraped
2412324,"City of Yreka",CA,"https://library.municode.com/ca/yreka, https://ci.yreka.ca.us/",not_scraped
2404620,"City of Ripley",TN,http://www.ripleytenn.com/,not_scraped
1583451,"City of Jefferson",WI,"https://ecode360.com/JE2120, http://www.jeffersonwis.com",not_scraped
2394184,"City of Blair",NE,http://www.blairnebraska.org/,not_scraped
2403978,"City of Camden",SC,"https://codelibrary.amlegal.com/codes/camden/latest/overview, http://www.cityofcamden.org/",not_scraped
2405599,"City of Travelers Rest",SC,"https://library.municode.com/sc/travelers_rest, http://travelersrestsc.com",scraped
1626372,"City of Grand Ledge",MI,https://library.municode.com/mi/grand_ledge,incomplete_scrape
2395877,"City of Shorewood",MN,"https://codelibrary.amlegal.com/codes/shorewood/latest/overview, http://www.ci.shorewood.mn.us/",not_scraped
2393805,"City of Charlestown",IN,"https://codelibrary.amlegal.com/codes/charlestownin/latest/overview, http://www.cityofcharlestown.com",not_scraped
2390569,"City of Brunswick",MD,"https://library.municode.com/md/brunswick, https://brunswickmd.gov/",incomplete_scrape
2404518,"City of Pikeville",KY,"https://codelibrary.amlegal.com/codes/pikeville/latest/overview, http://www.cityofpikeville.com/",not_scraped
2412257,"City of Whitefish",MT,"https://codelibrary.amlegal.com/codes/whitefishmt/latest/overview, http://www.cityofwhitefish.org",not_scraped
2403920,"City of Brevard",NC,http://www.cityofbrevard.com,not_scraped
1625934,"City of Big Rapids",MI,"https://codelibrary.amlegal.com/codes/bigrapidsmi/latest/overview, http://www.ci.big-rapids.mi.us/",not_scraped
2405024,"City of Marion",NC,"https://codelibrary.amlegal.com/codes/marionnc/latest/overview, http://www.marionnc.org/",not_scraped
885171,"City of Brigantine",NJ,"https://ecode360.com/BR1062, http://www.brigantinebeachnj.com/",not_scraped
485658,"City of Wellington",KS,"https://library.municode.com/ks/wellington, http://www.cityofwellington.net",scraped
2403139,"City of Austell",GA,"https://library.municode.com/ga/austell, http://www.austellga.gov/",scraped
2394734,"City of Fairlawn",OH,"https://codelibrary.amlegal.com/codes/fairlawn/latest/overview, http://www.cityoffairlawn.com/",not_scraped
2411600,"City of Lake Dallas",TX,"https://library.municode.com/tx/lake_dallas, http://www.lakedallas.com",incomplete_scrape
2411971,"City of Stanwood",WA,"https://stanwood.municipal.codes/, http://www.ci.stanwood.wa.us/",not_scraped
1625813,"City of Albion",MI,"https://library.municode.com/mi/albion, https://cityofalbionmi.gov/",scraped
2393729,"City of Canfield",OH,"https://codelibrary.amlegal.com/codes/canfield/latest/overview, http://www.ci.canfield.oh.us/",not_scraped
1627030,"City of Saint Johns",MI,"https://codelibrary.amlegal.com/codes/stjohns/latest/overview, http://www.ci.saint-johns.mi.us/",not_scraped
2410489,"City of Farr West",UT,"https://codelibrary.amlegal.com/codes/farrwestcityut/latest/overview, http://farrwestcity.net/",not_scraped
467618,"City of Clear Lake",IA,"https://codelibrary.amlegal.com/codes/clearlake/latest/overview, https://www.clearlakeiowa.com/",not_scraped
2411617,"City of Lamar",CO,"https://library.municode.com/co/lamar, http://www.ci.lamar.co.us",incomplete_scrape
1626646,"City of Ludington",MI,"https://library.municode.com/mi/ludington, http://www.ludington.mi.us/",scraped
2411139,"City of Mont Belvieu",TX,https://library.municode.com/tx/mont_belvieu,incomplete_scrape
2410437,"City of Emmett",ID,"https://library.municode.com/id/emmett, http://www.cityofemmett.org/",incomplete_scrape
2410961,"City of River Oaks",TX,"https://ecode360.com/RI6459, http://www.riveroakstx.com/",not_scraped
2396580,"City of Seward",NE,"https://ecode360.com/SE3620, http://www.cityofsewardne.com/",not_scraped
2411217,"City of Navasota",TX,"https://ecode360.com/NA6416, https://www.navasotatx.gov/",not_scraped
2411308,"City of Ojai",CA,"https://ecode360.com/OJ4979, https://ojaicity.org",not_scraped
2394435,"City of Hubbard",OH,"https://codelibrary.amlegal.com/codes/hubbard/latest/overview, http://www.cityofhubbard.com/",not_scraped
2404079,"City of Clinton",SC,"https://library.municode.com/sc/clinton, http://www.cityofclintonsc.com/",scraped
1626501,"City of Hudsonville",MI,"https://library.municode.com/mi/hudsonville, http://www.hudsonville.org/",not_scraped
2404357,"City of New Albany",MS,"https://library.municode.com/ms/new_albany, http://www.visitnewalbany.com/",scraped
2412164,"City of Wagoner",OK,http://www.thecityofwagoner.org/,not_scraped
2410893,"City of Lucas",TX,https://ecode360.com/LU6397,not_scraped
2395559,"City of Knoxville",IA,"https://codelibrary.amlegal.com/codes/knoxvilleia/latest/overview, http://www.discoverknoxville.com/",not_scraped
1215405,"City of Pittston",PA,"https://ecode360.com/PI3172, http://pittstoncity.org/",not_scraped
2394483,"City of Decorah",IA,"https://library.municode.com/ia/decorah, https://www.decorahia.org/",incomplete_scrape
2403598,"City of Farmington",AR,"https://library.municode.com/ar/farmington, http://www.cityoffarmingtonar.com/",incomplete_scrape
2410240,"City of Cotati",CA,"https://www.codepublishing.com/CA/Cotati/, http://www.ci.cotati.ca.us",not_scraped
1085974,"City of Independence",OH,"https://codelibrary.amlegal.com/codes/independence/latest/overview, http://www.independenceohio.org",not_scraped
2404950,"City of London",KY,http://www.cityoflondonky.org/,not_scraped
2395004,"City of Marengo",IL,http://www.cityofmarengo.com/,not_scraped
2397224,"City of Wauseon",OH,"https://codelibrary.amlegal.com/codes/wauseon/latest/overview, http://www.cityofwauseon.com/",not_scraped
2411818,"City of Santa Clara",UT,"https://codelibrary.amlegal.com/codes/santaclaraut/latest/overview, https://www.santaclarautah.gov/",not_scraped
485575,"City of Fort Scott",KS,"https://library.municode.com/ks/fort_scott, https://www.FortScott.com",scraped
2411622,"City of Lander",WY,"https://library.municode.com/wy/lander, https://www.landerwyoming.org",not_scraped
2404763,"City of Inverness",FL,"https://library.municode.com/fl/inverness, https://inverness-fl.gov/",not_scraped
2411507,"City of Quincy",WA,"https://www.codepublishing.com/WA/Quincy/, http://quincywashington.us/",not_scraped
2404176,"City of Dahlonega",GA,"https://library.municode.com/ga/dahlonega, http://dahlonega-ga.gov/",incomplete_scrape
467666,"City of Creston",IA,"https://codelibrary.amlegal.com/codes/crestonia/latest/overview, http://www.aftoniowa.com/",not_scraped
2403820,"City of Batesville",MS,"https://library.municode.com/ms/batesville, http://www.cityofbatesvillems.com",incomplete_scrape
2411857,"City of Sebastopol",CA,"https://sebastopol.municipal.codes/, https://www.ci.sebastopol.ca.us/",not_scraped
1626525,"City of Iron Mountain",MI,"https://library.municode.com/mi/iron_mountain, http://www.cityofironmountain.com/",incomplete_scrape
1626448,"City of Hastings",MI,"https://library.municode.com/mi/hastings, https://www.hastingsmi.gov/",not_scraped
2403915,"City of Breaux Bridge",LA,"https://library.municode.com/la/breaux_bridge, http://www.breauxbridgelive.com",incomplete_scrape
1215099,"City of DuBois",PA,https://ecode360.com/DU2313,not_scraped
2396037,"City of Tell City",IN,"https://codelibrary.amlegal.com/codes/tellcity/latest/overview, http://tellcityindiana.com/",not_scraped
2403134,"City of Auburn",GA,"https://library.municode.com/ga/auburn, http://www.cityofauburn-ga.org/",scraped
2393678,"City of Crookston",MN,"https://library.municode.com/mn/crookston, http://www.crookston.mn.us",not_scraped
2410804,"City of Hughson",CA,"https://www.codepublishing.com/CA/Hughson/, http://hughson.org",not_scraped
2390584,"City of Dunbar",WV,"https://codelibrary.amlegal.com/codes/dunbar/latest/overview, http://www.cityofdunbarwv.com/",not_scraped
2403797,"City of Hardeeville",SC,"https://library.municode.com/sc/hardeeville, http://www.cityofhardeeville.com/",incomplete_scrape
2410453,"City of Escalon",CA,"https://www.codepublishing.com/CA/Escalon/, http://www.cityofescalon.org",not_scraped
2409482,"City of Cleveland",TX,"https://library.municode.com/tx/cleveland, http://www.clevelandtexas.net/",incomplete_scrape
2411270,"City of North Bend",WA,"https://www.codepublishing.com/WA/NorthBend/, https://northbendwa.gov/",not_scraped
2395025,"City of Marshfield",MO,"https://ecode360.com/MA3359, http://www.marshfieldmo.gov/",not_scraped
2397119,"City of Vandalia",IL,"https://library.municode.com/il/vandalia, http://www.vandaliaillinois.com/",scraped
2410909,"City of Madras",OR,"https://madras.municipal.codes/, http://www.ci.madras.or.us/",not_scraped
1625981,"City of Brighton",MI,http://www.BrightonCity.org/,not_scraped
2395061,"City of McCook",NE,"https://codelibrary.amlegal.com/codes/mccook/latest/overview, http://www.cityofmccook.com/",not_scraped
2403813,"City of Hartsville",SC,"https://library.municode.com/sc/hartsville, https://www.hartsvillesc.gov/",incomplete_scrape
2409413,"City of Catoosa",OK,https://codelibrary.amlegal.com/codes/catoosa_ok/latest/overview,not_scraped
2411352,"City of Page",AZ,"https://codelibrary.amlegal.com/codes/page/latest/overview, https://cityofpage.org/",not_scraped
2409439,"City of Chehalis",WA,"https://www.codepublishing.com/WA/Chehalis/, http://www.ci.chehalis.wa.us/",not_scraped
582648,"City of Old Town",ME,"https://ecode360.com/OL4196, http://www.old-town.org/",not_scraped
2404847,"City of La Follette",TN,https://www.lafollettetn.gov,not_scraped
2405552,"City of Swainsboro",GA,http://www.cityofswainsboro.org/,not_scraped
2419407,"City of Kenai",AK,"https://kenai.municipal.codes/, https://www.kenai.city/",not_scraped
2409865,"City of Bloomfield",NM,"https://library.municode.com/nm/bloomfield, http://www.bloomfieldnm.com/",scraped
2410665,"City of Gridley",CA,"https://codelibrary.amlegal.com/codes/gridley/latest/overview, http://www.gridley.ca.us",not_scraped
2403107,"City of Arcadia",FL,"https://library.municode.com/fl/arcadia, http://www.arcadia-fl.gov",scraped
2412299,"City of Woodlake",CA,"https://library.municode.com/ca/woodlake, http://www.cityofwoodlake.com",incomplete_scrape
2405624,"City of Union",KY,"https://codelibrary.amlegal.com/codes/unionky/latest/overview, http://www.cityofunionky.org/",not_scraped
2396123,"City of Pacific",MO,"https://ecode360.com/PA3390, http://www.pacificmissouri.com/",not_scraped
2412118,"City of Tuttle",OK,http://cityoftuttle.com,not_scraped
2411419,"City of Piedmont",OK,http://www.piedmont-ok.gov/,not_scraped
467592,"City of Charles City",IA,http://cityofcharlescity.org/,not_scraped
582389,"City of Caribou",ME,http://www.cariboumaine.org/,not_scraped
2394113,"City of Belle Plaine",MN,http://www.belleplainemn.com/,not_scraped
2404114,"City of Commerce",GA,"https://library.municode.com/ga/commerce, http://www.commercega.org/",not_scraped
2403748,"City of Greenville",AL,"https://library.municode.com/al/greenville, http://www.greenville-alabama.com/",incomplete_scrape
2410444,"City of Enoch",UT,https://www.cityofenoch.org/,not_scraped
2394218,"City of Bondurant",IA,https://www.cityofbondurant.com/,not_scraped
2412127,"City of Umatilla",OR,http://www.umatilla-city.org/,not_scraped
2409814,"City of Belen",NM,"https://library.municode.com/nm/belen, http://www.belen-nm.gov/",incomplete_scrape
2409671,"City of Alamo Heights",TX,"https://ecode360.com/AL6722, https://www.alamoheightstx.gov/",not_scraped
2397207,"City of Washington",IA,"https://codelibrary.amlegal.com/codes/washington/latest/overview, http://www.washingtoniowa.net",not_scraped
1583813,"City of New London",WI,http://www.newlondonwi.org,not_scraped
2396560,"City of Scottsburg",IN,"https://library.municode.com/in/scottsburg, http://www.cityofscottsburg.org",not_scraped
2404370,"City of Newberry",FL,"https://library.municode.com/fl/newberry, http://www.ci.newberry.fl.us",scraped
2397111,"City of Valley Center",KS,"https://library.municode.com/ks/valley_center, http://www.valleycenterks.org/",scraped
2411253,"City of Nibley",UT,"https://library.municode.com/ut/nibley, http://www.nibleycity.com/",not_scraped
2404073,"City of Clewiston",FL,"https://library.municode.com/fl/clewiston, http://www.clewiston-fl.gov",incomplete_scrape
2403614,"City of Flatwoods",KY,"https://library.municode.com/ky/flatwoods, http://www.flatwoodsky.org/",incomplete_scrape
2411393,"City of Pearsall",TX,"https://library.municode.com/tx/pearsall, http://www.cityofpearsall.org",incomplete_scrape
2411574,"City of La Junta",CO,"https://library.municode.com/co/la_junta, http://www.ci.la-junta.co.us",incomplete_scrape
